  -1.6967613e+01 ,  3.9173526e+02
  -1.6939240e+01 ,  3.9164811e+02
  -1.6910866e+01 ,  3.9156096e+02
  -1.6882493e+01 ,  3.9147382e+02
  -1.6854120e+01 ,  3.9138667e+02
  -1.6825746e+01 ,  3.9129952e+02
  -1.6797373e+01 ,  3.9121238e+02
  -1.6769000e+01 ,  3.9112523e+02
  -1.6740626e+01 ,  3.9103808e+02
  -1.6712253e+01 ,  3.9095094e+02
  -1.6683880e+01 ,  3.9086379e+02
  -1.6655506e+01 ,  3.9077664e+02
  -1.6627133e+01 ,  3.9068950e+02
  -1.6598760e+01 ,  3.9060235e+02
  -1.6570386e+01 ,  3.9051520e+02
  -1.6542013e+01 ,  3.9042806e+02
  -1.6513640e+01 ,  3.9034091e+02
  -1.6485266e+01 ,  3.9025376e+02
  -1.6456893e+01 ,  3.9016662e+02
  -1.6428520e+01 ,  3.9007947e+02
  -1.6400146e+01 ,  3.8999232e+02
  -1.6371773e+01 ,  3.8990518e+02
  -1.6343400e+01 ,  3.8981803e+02
  -1.6315026e+01 ,  3.8973088e+02
  -1.6286653e+01 ,  3.8964374e+02
  -1.6258280e+01 ,  3.8955659e+02
  -1.6229906e+01 ,  3.8946944e+02
  -1.6201533e+01 ,  3.8938230e+02
  -1.6173160e+01 ,  3.8929515e+02
  -1.6144786e+01 ,  3.8920800e+02
  -1.6116413e+01 ,  3.8912086e+02
  -1.6116413e+01 ,  3.8912086e+02
  -1.6029013e+01 ,  3.8887766e+02
  -1.5941613e+01 ,  3.8863446e+02
  -1.5854213e+01 ,  3.8839126e+02
  -1.5766813e+01 ,  3.8814806e+02
  -1.5679413e+01 ,  3.8790486e+02
  -1.5592013e+01 ,  3.8766166e+02
  -1.5504613e+01 ,  3.8741846e+02
  -1.5417213e+01 ,  3.8717526e+02
  -1.5329813e+01 ,  3.8693206e+02
  -1.5242413e+01 ,  3.8668886e+02
  -1.5155013e+01 ,  3.8644566e+02
  -1.5067613e+01 ,  3.8620246e+02
  -1.4980213e+01 ,  3.8595926e+02
  -1.4892813e+01 ,  3.8571606e+02
  -1.4805413e+01 ,  3.8547286e+02
  -1.4718013e+01 ,  3.8522966e+02
  -1.4630613e+01 ,  3.8498646e+02
  -1.4543213e+01 ,  3.8474326e+02
  -1.4455813e+01 ,  3.8450006e+02
  -1.4368413e+01 ,  3.8425686e+02
  -1.4281013e+01 ,  3.8401366e+02
  -1.4193613e+01 ,  3.8377046e+02
  -1.4106213e+01 ,  3.8352726e+02
  -1.4018813e+01 ,  3.8328406e+02
  -1.3931413e+01 ,  3.8304086e+02
  -1.3844013e+01 ,  3.8279766e+02
  -1.3756613e+01 ,  3.8255446e+02
  -1.3669213e+01 ,  3.8231126e+02
  -1.3581813e+01 ,  3.8206806e+02
  -1.3494413e+01 ,  3.8182486e+02
  -1.3494413e+01 ,  3.8182486e+02
  -1.3359640e+01 ,  3.8145575e+02
  -1.3224866e+01 ,  3.8108664e+02
  -1.3090093e+01 ,  3.8071754e+02
  -1.2955320e+01 ,  3.8034843e+02
  -1.2820546e+01 ,  3.7997932e+02
  -1.2685773e+01 ,  3.7961022e+02
  -1.2551000e+01 ,  3.7924111e+02
  -1.2416226e+01 ,  3.7887200e+02
  -1.2281453e+01 ,  3.7850290e+02
  -1.2146680e+01 ,  3.7813379e+02
  -1.2011906e+01 ,  3.7776468e+02
  -1.1877133e+01 ,  3.7739558e+02
  -1.1742360e+01 ,  3.7702647e+02
  -1.1607586e+01 ,  3.7665736e+02
  -1.1472813e+01 ,  3.7628826e+02
  -1.1338040e+01 ,  3.7591915e+02
  -1.1203266e+01 ,  3.7555004e+02
  -1.1068493e+01 ,  3.7518094e+02
  -1.0933720e+01 ,  3.7481183e+02
  -1.0798946e+01 ,  3.7444272e+02
  -1.0664173e+01 ,  3.7407362e+02
  -1.0529400e+01 ,  3.7370451e+02
  -1.0394626e+01 ,  3.7333540e+02
  -1.0259853e+01 ,  3.7296630e+02
  -1.0125080e+01 ,  3.7259719e+02
